video_id,positive,negative,neutral,score,likeCount,comment_count,category_Autos & Vehicles,category_Comedy,category_Education,category_Entertainment,category_Film & Animation,category_Gaming,category_Howto & Style,category_Music,category_News & Politics,category_Nonprofits & Activism,category_People & Blogs,category_Pets & Animals,category_Science & Technology,category_Sports,category_Travel & Events,cluster
KArch4rjU_0,0.08609271523178808,0.2980132450331126,0.6158940397350994,0.7288943197549669,7,151,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
KBNHqI4kono,0.8524590163934426,0.08196721311475409,0.06557377049180328,0.8794069138688525,114,61,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8
KaICflreJ0s,0.506578947368421,0.10526315789473684,0.3881578947368421,0.8120256464078948,620,152,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
KdgyBslCxQs,0.1984126984126984,0.15873015873015872,0.6428571428571429,0.6934153873253968,13,126,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
KgayxOF4Y7E,0.5166666666666667,0.075,0.4083333333333333,0.788006945925,2627,120,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
KvN3JXICzdM,0.40707964601769914,0.22123893805309736,0.37168141592920356,0.7501655803716814,644,113,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
L0NQTpeAH1A,0.56,0.2,0.24,0.8227298618400001,139,25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
L2QFNgk6PnI,0.34375,0.125,0.53125,0.722306077375,548,64,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
L8TAFNBCfkQ,0.24427480916030533,0.19083969465648856,0.5648854961832062,0.7772484044198473,31,131,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
LSCWBTPzOH0,0.36633663366336633,0.24752475247524752,0.38613861386138615,0.7423167423861387,695,101,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
LZYfSYXY-go,0.32098765432098764,0.12962962962962962,0.5493827160493827,0.7173601615246914,15,162,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Lk5usY7yFFM,0.05084745762711865,0.672316384180791,0.2768361581920904,0.7351471737853108,557,177,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
M08E7Z0kF5w,0.5572519083969466,0.1297709923664122,0.31297709923664124,0.7972637478625954,523,131,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
M3xnyum4YGs,0.22988505747126436,0.4425287356321839,0.3275862068965517,0.7419463817586207,582,174,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
MBQBY9b6OAU,0.18994413407821228,0.37988826815642457,0.4301675977653631,0.7152328544748604,3177,179,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
MSd0Yjy-B9o,0.1773049645390071,0.2978723404255319,0.524822695035461,0.720703884,23,141,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
MYhtAVbpaok,0.08333333333333333,0.5833333333333334,0.3333333333333333,0.6419475972500001,143,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
M_oKjZVC0V8,0.03571428571428571,0.07142857142857142,0.8928571428571429,0.7704062269999999,52,28,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
MspjP-ADmn8,0.37037037037037035,0.18518518518518517,0.4444444444444444,0.7850170875555555,835,27,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
NCpwAnHWIk4,0.18292682926829268,0.36585365853658536,0.45121951219512196,0.7204092357804878,20,164,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9
NS94qvAxL5Q,0.2,0.2,0.6,0.6886668802,2,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
NkJcsAV2hNs,0.13043478260869565,0.16847826086956522,0.7010869565217391,0.6979737225163044,32,184,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Nkh561qK_6A,0.1875,0.3125,0.5,0.6992067629140625,3209,128,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
NmcvU1Q36QI,0.20754716981132076,0.3018867924528302,0.49056603773584906,0.7524869725754717,23,106,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
Nt94vfvd7d0,0.5952380952380952,0.16666666666666666,0.23809523809523808,0.8266672293809524,366,42,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
OI_4AnnJxIo,0.0847457627118644,0.5819209039548022,0.3333333333333333,0.7214039499830509,36,177,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
OJ_5Kc7aQEo,0.16184971098265896,0.15606936416184972,0.6820809248554913,0.7039636813005781,29,173,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
OOK5xkFijPc,0.291005291005291,0.2698412698412698,0.43915343915343913,0.6915072665185185,22,189,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
OTnw2r-7TtM,0.17037037037037037,0.25925925925925924,0.5703703703703704,0.7315744573851852,71,135,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
OXmk4U8VzMY,0.22784810126582278,0.3037974683544304,0.46835443037974683,0.7296338483101266,40,158,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
Op-xjPtdtIA,0.32679738562091504,0.3660130718954248,0.30718954248366015,0.7608600738104575,109854,153,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12
P-TANCVoHlc,0.1787709497206704,0.46368715083798884,0.3575418994413408,0.7223716166536314,63028,179,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,12
P4C3_1J7SRg,0.25,0.19444444444444445,0.5555555555555556,0.709770250324074,1046,108,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
P8LcWk3GdIU,0.1935483870967742,0.28225806451612906,0.5241935483870968,0.7615732415806452,7,124,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
PBmrLVBH9OI,0.37572254335260113,0.2947976878612717,0.32947976878612717,0.7236861311213872,345,173,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
PDsz5sKVkpI,0.1125,0.275,0.6125,0.7296985272187501,177,160,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
PTOD31vOQZY,0.2702702702702703,0.16216216216216217,0.5675675675675675,0.8043566073243243,132,37,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
Pa2KC79Sfms,0.27586206896551724,0.45977011494252873,0.26436781609195403,0.7348853940344827,10,174,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
Pb2c0Bl7skE,0.2907801418439716,0.18439716312056736,0.524822695035461,0.7516822282411347,12,141,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
Pgf5NUsDix0,0.37254901960784315,0.20588235294117646,0.4215686274509804,0.7712856390980392,6,102,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
QEJpZjg8GuA,0.3036649214659686,0.4031413612565445,0.2931937172774869,0.6964755335759163,4571,191,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
QF3sZ8sR4jc,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.7091784478421053,50,19,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13
QLROnFIQQvk,0.26666666666666666,0.13333333333333333,0.6,0.7441686915939394,65,165,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6
QOfTsyEtepI,0.20454545454545456,0.4318181818181818,0.36363636363636365,0.7274336983409092,1006,44,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
QPNbIbG_rG4,0.2845528455284553,0.11382113821138211,0.6016260162601627,0.6754685826747967,103,123,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
Qf0bKgn5zvg,0.23809523809523808,0.26785714285714285,0.49404761904761907,0.7238754550238096,27,168,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
QjL7D33xpS4,0.38620689655172413,0.19310344827586207,0.4206896551724138,0.753868755,178,145,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
QqbvtthHC9c,0.09803921568627451,0.47058823529411764,0.43137254901960786,0.7457184855686275,22,153,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12
QrhjcI9tu94,0.4306569343065693,0.15328467153284672,0.41605839416058393,0.754099500430657,345,137,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
RHtnrzct2RM,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.7747022244444444,11,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6
RO8qEeIWHR4,0.16037735849056603,0.330188679245283,0.5094339622641509,0.7149453363490567,103,106,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
RSSLg-6XKHw,0.11940298507462686,0.2835820895522388,0.5970149253731343,0.7072355233731343,3601,134,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
RWf-5ekJES8,0.15436241610738255,0.35570469798657717,0.4899328859060403,0.6698152075302013,2175,149,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
RYYExyog1gM,0.10215053763440861,0.6021505376344086,0.2956989247311828,0.7181803340537634,337,186,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6
Rf9g9UwC3FA,0.25748502994011974,0.3532934131736527,0.38922155688622756,0.7694557908682634,1183,167,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
Rh8buRWU0SM,0.574468085106383,0.14893617021276595,0.2765957446808511,0.8228553915886525,230,141,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
RnGw1oFcD0I,0.28662420382165604,0.2484076433121019,0.46496815286624205,0.735647000866242,13,157,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
S8-Z5NtkmzI,0.844559585492228,0.08808290155440414,0.06735751295336788,0.8579673761295336,12,193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8
S_k0Am8R9ZQ,0.7631578947368421,0.02631578947368421,0.21052631578947367,0.8846060617894737,308,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8
SlhuW6Sv95M,0.20353982300884957,0.25663716814159293,0.5398230088495575,0.7166816711415929,449,113,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10
T-F-vVNVQ50,0.3191489361702128,0.43617021276595747,0.24468085106382978,0.7462551032021276,209,94,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
T-HWQ4jQ2p4,0.18867924528301888,0.3584905660377358,0.4528301886792453,0.6888761707672956,188,159,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
T1LRsp8qBY0,0.8208955223880597,0.04477611940298507,0.13432835820895522,0.8849459475074627,85,134,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5
THw-wXt7wyM,0.17486338797814208,0.3005464480874317,0.5245901639344263,0.6842330922185792,10404,183,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
TMX3cUwXfE0,0.45,0.1,0.45,0.73086313755,369,40,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
TWDtj99937I,0.18064516129032257,0.3161290322580645,0.5032258064516129,0.7116979397548386,434,155,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
TaY-jRMbNpk,0.226890756302521,0.18487394957983194,0.5882352941176471,0.7275423940924369,241,119,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Tb60JK9NqFk,0.8974358974358975,0.02564102564102564,0.07692307692307693,0.9369019504615385,246,117,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
TqgU7-gusjQ,0.24043715846994534,0.29508196721311475,0.4644808743169399,0.7104060634043715,4432,183,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
U0ZoqmyGJo8,0.8130841121495327,0.018691588785046728,0.16822429906542055,0.8514642958224299,28,107,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
UI9eajgOH24,0.7634408602150538,0.03225806451612903,0.20430107526881722,0.8896062553763442,1554,93,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9
URKxhIO5Jg8,0.2694610778443114,0.32934131736526945,0.40119760479041916,0.757811903263473,14,167,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
UZ3g4vB-UAU,0.15527950310559005,0.40372670807453415,0.4409937888198758,0.7171685978695652,238,161,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
UkxFo22QYPw,0.11818181818181818,0.21818181818181817,0.6636363636363637,0.7273764686454545,18,110,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9
UldtEwiXlb8,0.2047244094488189,0.1968503937007874,0.5984251968503937,0.7617428579606299,60,127,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
Uy7rP_rXzv4,0.21875,0.28125,0.5,0.73201249950625,4829,160,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
V27fSiKlk0Q,0.2830188679245283,0.29245283018867924,0.42452830188679247,0.7326222536886793,559,106,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
VBHVq9Uf6us,0.75,0.25,0.0,0.96819818025,16,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12
VT2qF97pQNw,0.6607142857142857,0.09821428571428571,0.24107142857142858,0.8292453860892858,64,112,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
VTQMvWnCROc,0.4380165289256198,0.14049586776859505,0.4214876033057851,0.7595280549421488,650,121,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
VZGuI05udzk,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.7375351255,31,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
W7eejrlrweM,0.8444444444444444,0.044444444444444446,0.1111111111111111,0.8995472461222223,2794,90,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5
W9bcgXfxFyE,0.8333333333333334,0.0,0.16666666666666666,0.8377205664444445,62,18,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
WQKRQ37eqD8,0.30578512396694213,0.2727272727272727,0.4214876033057851,0.7706211812231405,340,121,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9
WYQwxfl0Ui0,0.3567567567567568,0.372972972972973,0.2702702702702703,0.7469641004054054,14,185,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
WZCDJswVHbI,0.568,0.176,0.256,0.810768614552,1394,125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12
WjzHTHau-1M,0.1978021978021978,0.32967032967032966,0.4725274725274725,0.7213302656153845,257,182,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
Wo0smJajSuM,0.20279720279720279,0.35664335664335667,0.4405594405594406,0.7442588585664335,22,143,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
X3ut6mWfMo8,0.25735294117647056,0.18382352941176472,0.5588235294117647,0.7183540555882353,968,136,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
XCNcYVghOj4,0.36363636363636365,0.14285714285714285,0.4935064935064935,0.7381727473311689,30,154,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
XOwxbB9X6aQ,0.22857142857142856,0.38857142857142857,0.38285714285714284,0.7121742783142857,14,175,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
Xl7BEu5DTn8,0.08287292817679558,0.35359116022099446,0.56353591160221,0.6749786031657459,65,181,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
XlnspY2wOVw,0.0625,0.671875,0.265625,0.7456261093437501,49,192,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6
XuVuoJDK_E8,0.5882352941176471,0.11764705882352941,0.29411764705882354,0.8479785393529412,61,17,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,14
Y2dS2nQK5wo,0.27439024390243905,0.2926829268292683,0.4329268292682927,0.7600554460365854,2261,164,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
Y5SNI9J1BW0,0.55,0.18333333333333332,0.26666666666666666,0.7861359159583333,29,120,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
YIebSpMgqxc,0.2,0.42758620689655175,0.3724137931034483,0.7161014080275863,26,145,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
YOpdR810ZEY,0.15384615384615385,0.5,0.34615384615384615,0.7463711111153846,679,26,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
Y_hdQXQfsNg,0.6818181818181818,0.09090909090909091,0.22727272727272727,0.8354634147,155,110,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
YhFhMsoHfsA,0.33121019108280253,0.28662420382165604,0.3821656050955414,0.7382073129363057,119,157,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7
YtQkSiB_c_M,0.6,0.1,0.3,0.8487843522999999,141,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8
Z-vayZ_XN_M,0.4782608695652174,0.30434782608695654,0.21739130434782608,0.8029613443043478,360,23,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9
Z1oYGawjFnY,0.07894736842105263,0.38596491228070173,0.5350877192982456,0.6921567729122807,10,114,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
ZIbELtO_ig4,0.40714285714285714,0.25,0.34285714285714286,0.7717001206071429,35,140,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
ZQ9to4mWqeo,0.6363636363636364,0.19480519480519481,0.16883116883116883,0.8539142163506493,295,77,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
_-xbSUx8LGU,0.9166666666666666,0.016666666666666666,0.06666666666666667,0.9072050745666667,185,60,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
_0yx3BXBpXY,0.16091954022988506,0.2471264367816092,0.5919540229885057,0.7109907190632184,22,174,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
_ItjPj365VE,0.2357142857142857,0.3,0.4642857142857143,0.7406756758785714,436,140,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10
_cJVnCNe_qc,0.3217391304347826,0.043478260869565216,0.6347826086956522,0.747833846173913,28,115,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
_lyAEL4Wqao,0.2925170068027211,0.11564625850340136,0.5918367346938775,0.7811900632176871,1225,147,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
_pD_9zpg7gE,0.25,0.25,0.5,0.7539804237211538,771,104,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
aKoftHSPKlg,0.21052631578947367,0.3684210526315789,0.42105263157894735,0.7430248340409357,11,171,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
aMXJipD_ZaQ,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.7193175202272727,48,22,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
aXZPJ8yGbwU,0.6587301587301587,0.0873015873015873,0.25396825396825395,0.7882886242777778,381,126,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
akZXMDt0juc,0.6239316239316239,0.10256410256410256,0.27350427350427353,0.7824166216239316,108,117,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
au9rwFwtiAE,0.12213740458015267,0.19083969465648856,0.6870229007633588,0.7162958975267176,15501,131,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
b0X9sLNj3KA,0.3546511627906977,0.13372093023255813,0.5116279069767442,0.7800943967674419,241,172,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
bIZGXGNb02A,0.16875,0.55625,0.275,0.77381451165625,45,160,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
c06EyaEwNrE,0.11949685534591195,0.2578616352201258,0.6226415094339622,0.7637701814465409,21,159,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
cGPQFMesoTM,0.18452380952380953,0.24404761904761904,0.5714285714285714,0.7436546431726191,49,168,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
cOtN-OJUGmU,0.47692307692307695,0.19230769230769232,0.33076923076923076,0.7947924586,588,130,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
cRwOEmTCRqA,0.37962962962962965,0.14814814814814814,0.4722222222222222,0.7679216406481482,1558,108,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
cTW0ws7dS6c,0.12121212121212122,0.06060606060606061,0.8181818181818182,0.7777094552727273,23,33,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
cdmKVXynX3I,0.27205882352941174,0.3602941176470588,0.36764705882352944,0.7678162523235295,236,136,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
d57entF4mGU,0.12408759124087591,0.46715328467153283,0.40875912408759124,0.7272202602554745,15,137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
d7TrtQ_VitI,0.1092896174863388,0.6502732240437158,0.24043715846994534,0.7491483602021859,19,183,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6
dLl4PZtxia8,0.6074766355140186,0.09345794392523364,0.29906542056074764,0.7943657060186916,327,107,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
dRJWhGQO6Go,0.639344262295082,0.03278688524590164,0.32786885245901637,0.865891667647541,123,122,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
djhYiKQJi5c,0.23300970873786409,0.32038834951456313,0.44660194174757284,0.721226218514563,7952,103,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
dkmwIAsp9Zo,0.2391304347826087,0.29347826086956524,0.4673913043478261,0.725602685,11,184,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
drgIFxv3NTs,0.8380952380952381,0.02857142857142857,0.13333333333333333,0.8861217152857144,187,105,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
dsP3XwLCbY4,0.21666666666666667,0.28888888888888886,0.49444444444444446,0.7001290253611111,14,180,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
dwXRuehggSg,0.1282051282051282,0.2692307692307692,0.6025641025641025,0.7256377455641025,22,156,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
e8gxQ4rKadU,0.2206896551724138,0.32413793103448274,0.45517241379310347,0.727168032813793,475,145,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
e8sAA40ll1Y,0.25925925925925924,0.3333333333333333,0.4074074074074074,0.7295332668395061,17,162,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
eGINsvWEvNY,0.2184873949579832,0.31092436974789917,0.47058823529411764,0.7176042239159665,458,119,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
eLPVDaaQybY,0.6815286624203821,0.050955414012738856,0.267515923566879,0.848157221522293,57,157,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
eNh9tDuau58,0.4928571428571429,0.17857142857142858,0.32857142857142857,0.7752940251785715,145,140,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
eSucdOAIwrg,0.06875,0.45,0.48125,0.68842728846875,27,160,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
eTGDDaK3kK0,0.09032258064516129,0.38064516129032255,0.5290322580645161,0.719467869683871,13,155,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
eixaFYJULg4,0.1322314049586777,0.2066115702479339,0.6611570247933884,0.6854291834049587,15,121,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
emP4uLJk-j8,0.0,0.5,0.5,0.61257422,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
eoeIl02oH90,0.6776859504132231,0.14049586776859505,0.18181818181818182,0.814004152305785,21,121,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
eqkbs5Z3y-M,0.25806451612903225,0.21774193548387097,0.5241935483870968,0.7649145534999999,405,124,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
etcJMBZ0L_I,0.11038961038961038,0.2532467532467532,0.6363636363636364,0.7190025824285714,11,154,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
exI_hD_4jAM,0.7342657342657343,0.11888111888111888,0.14685314685314685,0.8651878740419581,248,143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8
fODdWJGsYzQ,0.5238095238095238,0.19047619047619047,0.2857142857142857,0.806198223,515,42,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
fXSg1DAAkVI,0.045454545454545456,0.22727272727272727,0.7272727272727273,0.6881594907954546,162,44,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
ffpJjqE34fU,0.31756756756756754,0.21621621621621623,0.46621621621621623,0.7167085028513513,140,148,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
flY9daaR9Do,0.5192307692307693,0.21153846153846154,0.2692307692307692,0.8017426213173077,442,104,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9
g2_3jU7ysdc,0.3333333333333333,0.16666666666666666,0.5,0.7141513426666667,56,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
g2x0tLg6mzk,0.13513513513513514,0.2702702702702703,0.5945945945945946,0.7346195828558558,20,111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8
g6s24c3XqLk,0.09352517985611511,0.19424460431654678,0.7122302158273381,0.7254769697553957,449,139,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
g7FzO25-t0c,0.3271604938271605,0.22839506172839505,0.4444444444444444,0.7384363893271605,1658,162,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
g8DA2e0LoIw,0.25477707006369427,0.2929936305732484,0.45222929936305734,0.706804752210191,24,157,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
gH_Z7MwlOHM,0.2905982905982906,0.29914529914529914,0.41025641025641024,0.7606404276153845,15,117,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9
gNWy2nrNUbU,0.1346153846153846,0.358974358974359,0.5064102564102564,0.7038828205769231,7929,156,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
gmPlewWsb0E,0.10471204188481675,0.643979057591623,0.2513089005235602,0.7167087020680628,43,191,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,6
gtTv-Ol0XY8,0.371900826446281,0.14049586776859505,0.48760330578512395,0.7573835866859504,8014,121,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
h0xOdfMJTJI,0.20754716981132076,0.3113207547169811,0.4811320754716981,0.7473893888301887,410,106,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10
h6YNzZ0VRbo,0.18382352941176472,0.29411764705882354,0.5220588235294118,0.7057241155588235,27,136,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
hFgnFnlf0_Y,0.0,0.0,1.0,0.7951028346666668,3,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,12
hJP5GqnTrNo,0.36666666666666664,0.25,0.38333333333333336,0.7307186959388889,136,180,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
hUNMNelz-DY,0.2,0.0,0.8,0.6832278043,12,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
hZWNRBEdVpQ,0.16260162601626016,0.42276422764227645,0.4146341463414634,0.7142853262276423,20,123,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
hbPPfFBdjLk,0.21428571428571427,0.0,0.7857142857142857,0.5912362572142857,69,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11
heIKaaamvdc,0.2795031055900621,0.10559006211180125,0.6149068322981367,0.7646383593229813,193,161,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4
hgYhws0AHcg,0.4732142857142857,0.14285714285714285,0.38392857142857145,0.75003136775,37,112,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5
hiNtzwNFgYo,0.32,0.3,0.38,0.77840273142,126,150,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2
